DATE,QTY_B1_1,QTY_B1_2,QTY_B1_3,QTY_B1_4,QTY_B1_5,QTY_B1_6,QTY_B1_7,QTY_B1_8,QTY_B1_9,QTY_B1_10,QTY_B1_11,QTY_B1_12,QTY_B1_13,QTY_B1_14,QTY_B1_15,QTY_B1_16,QTY_B1_17,QTY_B1_18,QTY_B1_19,QTY_B1_20,QTY_B1_21,QTY_B1_22,QTY_B1_23,QTY_B1_24,QTY_B1_25,QTY_B1_26,QTY_B1_27,QTY_B1_28,QTY_B1_29,QTY_B1_30,QTY_B1_31,QTY_B1_32,QTY_B1_33,QTY_B1_34,QTY_B1_35,QTY_B1_36,QTY_B1_37,QTY_B1_38,QTY_B1_39,QTY_B1_40,QTY_B1_41,QTY_B1_42,QTY_B2_1,QTY_B2_2,QTY_B2_3,QTY_B2_4,QTY_B2_5,QTY_B2_6,QTY_B2_7,QTY_B2_8,QTY_B2_9,QTY_B2_10,QTY_B2_11,QTY_B2_12,QTY_B2_13,QTY_B2_14,QTY_B2_15,QTY_B2_16,QTY_B2_17,QTY_B2_18,QTY_B2_19,QTY_B2_20,QTY_B2_21,QTY_B2_22,QTY_B2_23,QTY_B2_24,QTY_B2_25,QTY_B2_26,QTY_B2_27,QTY_B2_28,QTY_B2_29,QTY_B2_30,QTY_B2_31,QTY_B2_32,QTY_B2_33,QTY_B2_34,QTY_B2_35,QTY_B2_36,QTY_B2_37,QTY_B2_38,QTY_B2_39,QTY_B2_40,QTY_B2_41,QTY_B2_42,QTY_B2_43,QTY_B2_44,QTY_B2_45,QTY_B3_1,QTY_B3_2,QTY_B3_3,QTY_B3_4,QTY_B3_5,QTY_B3_6,QTY_B3_7,QTY_B3_8,QTY_B3_9,QTY_B3_10,QTY_B3_11,QTY_B3_12,QTY_B3_13,QTY_B3_14,QTY_B3_15,QTY_B3_16,QTY_B3_17,QTY_B3_18,QTY_B3_19,QTY_B3_20,QTY_B3_21,QTY_B4_1,QTY_B4_2,QTY_B4_3,QTY_B4_4,QTY_B4_5,QTY_B4_6,QTY_B4_7,QTY_B4_8,QTY_B4_9,QTY_B4_10,PROMO_B1_1,PROMO_B1_2,PROMO_B1_3,PROMO_B1_4,PROMO_B1_5,PROMO_B1_6,PROMO_B1_7,PROMO_B1_8,PROMO_B1_9,PROMO_B1_10,PROMO_B1_11,PROMO_B1_12,PROMO_B1_13,PROMO_B1_14,PROMO_B1_15,PROMO_B1_16,PROMO_B1_17,PROMO_B1_18,PROMO_B1_19,PROMO_B1_20,PROMO_B1_21,PROMO_B1_22,PROMO_B1_23,PROMO_B1_24,PROMO_B1_25,PROMO_B1_26,PROMO_B1_27,PROMO_B1_28,PROMO_B1_29,PROMO_B1_30,PROMO_B1_31,PROMO_B1_32,PROMO_B1_33,PROMO_B1_34,PROMO_B1_35,PROMO_B1_36,PROMO_B1_37,PROMO_B1_38,PROMO_B1_39,PROMO_B1_40,PROMO_B1_41,PROMO_B1_42,PROMO_B2_1,PROMO_B2_2,PROMO_B2_3,PROMO_B2_4,PROMO_B2_5,PROMO_B2_6,PROMO_B2_7,PROMO_B2_8,PROMO_B2_9,PROMO_B2_10,PROMO_B2_11,PROMO_B2_12,PROMO_B2_13,PROMO_B2_14,PROMO_B2_15,PROMO_B2_16,PROMO_B2_17,PROMO_B2_18,PROMO_B2_19,PROMO_B2_20,PROMO_B2_21,PROMO_B2_22,PROMO_B2_23,PROMO_B2_24,PROMO_B2_25,PROMO_B2_26,PROMO_B2_27,PROMO_B2_28,PROMO_B2_29,PROMO_B2_30,PROMO_B2_31,PROMO_B2_32,PROMO_B2_33,PROMO_B2_34,PROMO_B2_35,PROMO_B2_36,PROMO_B2_37,PROMO_B2_38,PROMO_B2_39,PROMO_B2_40,PROMO_B2_41,PROMO_B2_42,PROMO_B2_43,PROMO_B2_44,PROMO_B2_45,PROMO_B3_1,PROMO_B3_2,PROMO_B3_3,PROMO_B3_4,PROMO_B3_5,PROMO_B3_6,PROMO_B3_7,PROMO_B3_8,PROMO_B3_9,PROMO_B3_10,PROMO_B3_11,PROMO_B3_12,PROMO_B3_13,PROMO_B3_14,PROMO_B3_15,PROMO_B3_16,PROMO_B3_17,PROMO_B3_18,PROMO_B3_19,PROMO_B3_20,PROMO_B3_21,PROMO_B4_1,PROMO_B4_2,PROMO_B4_3,PROMO_B4_4,PROMO_B4_5,PROMO_B4_6,PROMO_B4_7,PROMO_B4_8,PROMO_B4_9,PROMO_B4_10,total_sales,total_sales_brand_1,total_sales_brand_2,total_sales_brand_3,total_sales_brand_4,promotion_times_brand_1,promotion_times_brand_2,promotion_times_brand_3,promotion_times_brand_4
2016/9/1,1,0,4,2,0,0,6,0,4,3,1,14,5,0,2,3,0,1,4,14,1,2,3,1,5,0,0,0,1,2,1,2,0,1,4,0,3,1,2,2,5,1,0,0,0,20,1,2,2,2,3,3,1,1,0,1,16,4,0,8,0,0,2,1,4,3,4,3,4,18,4,2,2,3,14,4,3,1,5,0,4,2,0,0,3,1,1,1,0,1,3,3,1,0,0,0,1,2,0,2,1,0,0,5,0,1,4,0,48,59,30,11,15,13,30,42,15,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,578,101,152,25,300,5,32,3,10
2016/9/2,3,2,2,2,2,2,3,3,3,4,0,32,6,0,1,4,3,0,2,9,1,1,5,0,6,2,3,2,6,3,2,13,5,1,2,2,5,3,2,1,4,1,0,0,3,14,3,4,6,0,1,3,0,2,14,1,14,1,1,12,0,0,0,4,3,1,0,2,2,12,2,0,1,5,1,2,2,3,6,4,10,3,2,1,1,3,0,0,3,1,0,4,2,0,0,2,8,5,2,0,1,3,4,3,0,2,1,0,64,31,14,8,24,21,7,19,14,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,568,153,149,41,225,5,34,2,10
2016/9/3,1,6,6,4,1,4,5,3,11,2,0,39,6,4,4,3,2,2,9,8,0,3,4,6,8,0,3,2,3,5,1,12,2,2,10,5,7,25,18,3,9,5,1,3,2,12,1,3,6,3,5,3,0,1,7,0,10,0,3,10,0,0,4,5,3,2,2,4,7,7,2,3,1,2,6,1,6,6,6,5,5,1,2,6,2,4,1,2,1,1,3,4,0,1,3,2,0,2,1,0,1,0,7,4,1,0,0,1,59,44,47,22,43,55,42,16,33,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,852,253,163,34,402,5,36,2,10
2016/9/4,1,2,0,3,2,0,1,1,4,0,0,9,5,2,1,3,0,0,1,3,1,2,1,0,4,1,0,3,2,1,5,5,0,2,1,0,2,0,8,0,0,2,0,2,0,6,0,0,3,1,4,0,1,2,4,0,10,0,1,4,0,0,0,1,4,1,1,2,3,3,0,0,2,1,5,1,5,0,4,1,2,0,0,0,0,1,0,1,4,1,2,2,0,2,2,3,1,2,4,0,0,1,2,3,0,1,1,0,29,18,8,7,18,31,12,18,40,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,378,78,75,32,193,4,24,3,10
2016/9/5,8,5,1,3,0,4,1,0,0,1,0,25,5,2,0,0,1,0,7,8,0,2,3,0,6,2,0,4,2,7,2,1,2,0,4,0,6,1,4,3,3,1,0,1,2,16,5,4,9,3,2,2,0,2,1,2,16,0,1,6,0,0,5,0,5,0,1,5,1,7,5,0,1,2,7,6,7,0,11,2,5,0,2,1,4,0,0,0,1,3,2,0,1,0,1,0,3,0,1,1,1,3,1,3,0,0,0,2,73,9,21,33,30,5,10,13,28,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,543,124,149,23,247,5,31,13,10
2016/9/6,3,1,0,3,6,1,2,3,2,2,2,14,5,2,2,2,2,5,3,20,1,3,1,1,6,0,6,2,4,1,1,4,0,3,4,0,12,1,3,3,3,2,0,5,5,7,2,2,3,4,1,0,0,3,0,3,12,0,2,7,0,0,6,0,2,3,1,6,0,9,3,1,1,1,2,2,4,2,4,5,2,2,0,0,1,1,1,0,2,2,3,2,1,0,3,0,5,4,0,1,1,1,2,1,2,3,0,1,73,8,15,18,24,133,24,25,26,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,666,141,115,34,376,5,31,16,10
2016/9/7,2,0,2,2,1,0,8,2,4,1,2,13,2,0,5,0,1,3,1,8,1,2,1,0,5,0,3,4,3,2,1,8,2,1,5,1,9,0,4,0,3,2,0,0,5,14,4,3,8,2,4,3,0,0,3,3,12,0,2,6,0,0,6,2,2,0,4,4,3,11,6,8,1,3,5,2,5,3,3,1,2,2,0,1,1,1,0,3,0,2,1,3,4,0,1,0,5,1,1,3,0,0,3,3,0,0,0,0,62,47,13,7,0,12,14,22,10,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,495,114,145,30,206,5,35,11,9
2016/9/8,3,1,1,3,1,0,3,1,1,2,3,17,4,0,2,1,0,1,4,7,0,0,0,1,6,0,0,0,3,1,0,3,1,3,1,4,4,1,3,0,3,1,0,3,6,11,5,1,7,2,2,2,1,1,2,2,9,1,4,4,0,0,1,2,1,0,6,4,7,6,3,1,3,3,2,1,5,2,7,1,5,1,2,0,3,5,1,0,4,4,4,7,0,4,4,1,0,0,5,2,3,1,2,9,1,2,2,4,0,1,2,2,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,293,90,135,59,9,5,36,17,0
2016/9/9,1,2,2,4,1,4,5,0,7,4,1,15,1,4,1,1,1,5,4,16,1,2,3,2,9,1,1,1,2,3,5,7,1,1,6,2,6,3,5,1,5,3,0,0,2,17,5,6,3,2,1,0,1,0,3,7,8,1,1,6,0,0,1,4,8,2,0,4,4,13,2,5,1,7,2,5,9,7,10,7,5,6,1,1,2,0,0,0,4,2,4,5,2,1,2,3,7,1,5,0,2,0,3,6,2,6,1,5,3,0,0,1,2,1,4,5,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,398,149,169,61,19,5,35,18,0
2016/9/10,10,1,2,2,2,3,6,3,3,3,2,38,10,5,0,2,0,7,6,18,0,2,5,1,10,2,3,1,4,3,1,10,1,0,9,8,15,1,8,0,7,5,1,1,5,25,4,2,4,1,4,4,0,0,4,3,31,3,4,18,0,1,4,7,7,1,2,5,3,12,4,2,0,6,8,0,5,5,14,3,9,2,0,3,10,1,0,0,7,5,0,12,2,0,7,4,7,2,4,2,2,6,6,8,3,3,0,2,3,1,3,2,6,2,4,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,558,219,228,82,29,5,35,17,0
2016/9/11,0,0,2,1,0,0,2,0,3,3,7,7,0,2,2,6,1,1,1,3,2,0,1,0,0,0,2,2,2,2,2,3,0,2,2,0,2,0,5,3,1,0,0,0,1,4,1,3,5,1,1,0,0,0,1,0,6,0,0,2,0,0,1,3,1,1,0,2,0,8,1,0,2,0,4,3,1,1,3,6,5,2,1,0,0,5,0,3,1,3,6,4,0,0,2,1,3,1,7,0,5,1,9,1,1,0,0,3,1,1,6,0,2,3,4,2,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,222,72,75,51,24,4,28,15,0
2016/9/12,4,2,2,1,2,1,10,1,1,1,3,16,3,1,2,3,1,7,5,2,0,2,1,0,24,2,5,3,2,1,8,6,0,1,5,4,5,0,1,2,6,1,0,1,1,8,2,3,4,1,6,2,0,5,6,1,7,1,3,7,0,0,0,2,3,2,0,3,2,11,2,1,0,2,2,1,3,3,3,5,6,3,1,0,2,3,0,1,0,0,0,4,0,0,3,0,2,0,2,1,6,5,10,5,1,4,3,1,1,2,4,1,0,0,4,2,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,335,147,118,48,22,5,34,15,0
2016/9/13,5,4,0,2,0,0,5,2,0,0,4,14,5,3,2,3,0,5,4,7,2,5,3,0,4,0,2,3,6,2,9,5,2,2,8,3,6,0,4,0,3,1,0,1,5,15,1,0,11,1,2,2,0,0,2,2,1,0,3,4,0,0,1,3,1,0,4,0,0,8,0,2,2,0,8,20,6,1,5,2,3,2,2,0,0,14,2,0,7,1,2,5,7,1,2,1,3,2,2,2,2,5,3,1,6,3,1,1,2,0,7,0,0,1,1,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,344,135,136,57,16,5,29,20,0
2016/9/14,2,3,5,4,1,3,2,0,1,2,5,21,2,1,0,3,1,4,7,5,1,3,4,0,8,0,1,3,5,7,13,4,0,5,3,1,11,0,4,2,3,2,0,3,3,5,2,5,6,0,0,1,0,0,6,5,6,0,0,3,0,0,4,4,3,1,2,2,2,15,0,2,0,2,2,2,7,5,11,5,1,1,0,1,0,2,0,0,0,4,1,3,2,1,3,4,2,2,1,0,3,1,0,1,0,0,1,0,2,2,2,1,4,0,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,317,152,119,29,17,5,30,14,0
2016/9/15,3,2,0,0,0,4,5,1,4,2,0,16,3,3,1,3,1,3,5,12,1,3,4,1,5,1,5,0,0,2,4,2,3,3,1,4,16,0,6,1,5,9,0,0,5,13,5,2,1,3,2,2,1,3,8,1,9,1,2,6,0,1,3,2,3,2,1,1,4,5,2,3,2,1,4,3,2,5,6,2,1,2,2,1,0,1,0,0,6,0,2,9,0,0,4,1,3,2,10,1,1,0,4,0,2,5,2,1,4,24,10,0,2,2,9,4,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,380,144,123,53,60,5,37,15,0
2016/9/16,2,1,2,6,0,0,1,1,3,2,4,22,1,1,2,5,1,1,5,14,2,6,3,0,7,3,3,2,2,5,1,2,3,5,6,3,7,1,5,6,3,0,1,0,6,16,2,3,1,6,3,2,0,0,3,6,15,0,4,6,0,0,7,11,1,0,3,9,2,17,4,0,1,3,5,1,8,13,20,3,4,3,4,1,3,4,0,0,5,2,1,6,0,1,5,0,2,1,9,0,0,5,3,0,2,1,1,0,9,6,2,1,4,1,5,7,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,432,149,201,44,38,5,35,14,0
2016/9/17,7,3,4,6,1,0,2,3,10,2,3,33,4,9,6,3,1,11,5,9,2,2,9,3,11,3,3,2,0,5,20,15,2,1,13,6,9,2,9,2,13,2,0,2,4,22,4,4,11,3,3,4,3,3,7,2,18,0,1,12,0,0,3,4,8,1,2,7,0,8,5,0,1,2,7,2,9,8,11,6,7,7,7,5,7,7,3,0,4,6,7,10,3,1,5,4,2,1,7,3,6,1,10,0,2,6,2,3,5,3,15,4,6,2,3,8,6,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,634,256,230,83,65,5,35,19,0
2016/9/18,5,1,0,0,0,1,0,0,6,1,2,21,2,1,0,0,0,0,4,7,2,5,3,3,2,2,2,2,0,4,4,10,1,1,2,1,4,0,7,3,0,2,1,4,8,5,2,0,2,2,5,0,0,2,3,2,7,0,0,8,2,0,1,0,2,0,1,0,2,3,0,1,2,1,3,2,7,0,6,3,0,3,1,1,3,2,1,0,2,2,0,2,2,0,9,1,1,0,2,1,3,4,0,0,0,1,2,2,0,0,0,2,3,1,1,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,260,111,98,34,17,3,28,14,0
2016/9/19,4,1,1,3,3,2,6,3,0,2,2,8,5,2,2,2,2,1,3,6,1,3,2,2,15,0,3,2,0,1,3,5,2,3,9,4,2,0,8,1,9,0,0,1,1,13,0,0,2,3,2,3,0,0,1,4,7,0,2,8,0,0,5,2,4,0,2,0,8,10,2,0,1,0,2,10,2,0,5,3,6,1,2,1,0,1,0,1,6,1,0,5,0,0,2,1,0,1,1,2,6,2,3,0,0,2,0,0,1,0,1,1,6,0,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,133,114,33,16,5,29,3,0
2016/9/20,3,1,11,3,1,0,2,1,5,2,1,6,1,6,2,2,2,5,3,7,1,2,2,0,4,2,2,2,4,1,5,8,1,2,5,1,4,0,2,2,6,3,0,0,1,9,7,1,2,3,3,2,0,0,2,1,2,1,0,2,2,0,3,1,3,1,1,1,1,11,0,1,0,4,6,0,2,4,5,0,2,6,1,1,4,7,0,0,0,0,0,2,0,3,2,1,1,1,0,0,0,0,4,0,2,0,1,1,0,0,1,0,0,0,2,6,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,255,123,103,18,11,5,33,1,0
2016/9/21,1,0,0,1,3,1,4,1,0,4,0,11,1,0,3,2,0,5,0,6,0,2,3,1,5,0,0,1,3,0,1,3,3,1,5,0,6,0,2,2,2,2,0,2,4,16,2,2,6,1,0,3,0,0,5,7,10,0,3,3,0,0,2,3,6,3,0,3,2,10,7,1,2,2,4,0,3,2,9,1,5,4,2,0,4,3,2,0,1,0,0,1,0,1,3,0,1,0,0,0,0,3,1,0,0,0,3,0,2,7,3,0,2,1,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,265,85,144,14,22,4,33,1,0
2016/9/22,5,8,2,2,1,2,7,3,14,0,14,132,18,16,1,2,3,0,7,19,3,3,5,11,10,4,1,5,3,10,11,54,0,1,4,3,97,50,20,3,8,4,1,1,6,6,4,0,1,3,3,3,0,0,3,1,13,0,2,6,0,0,5,4,3,1,0,1,5,6,4,5,2,2,2,6,2,4,8,2,3,1,3,1,1,1,1,1,1,1,1,3,1,3,3,1,1,0,3,1,1,0,1,0,0,0,1,0,8,1,1,0,0,0,5,4,2,3,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,739,566,126,23,24,32,35,4,0
2016/9/23,1,4,1,10,3,0,1,5,11,4,15,115,11,10,4,3,4,4,7,18,1,4,4,2,2,3,5,7,1,8,13,43,2,5,6,7,97,43,8,1,7,7,0,0,5,25,2,0,5,4,1,3,0,0,3,4,18,1,4,8,0,0,9,2,8,0,0,6,2,12,7,1,0,4,9,2,9,10,18,2,2,4,4,2,6,13,0,0,0,0,1,1,0,0,2,1,4,2,3,1,4,1,1,0,0,1,2,1,14,4,4,0,5,1,1,4,11,15,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,806,507,215,25,59,32,34,3,0
